prov_id,names,owner,population,year
11336,Roslavl; Roslavl',SOV,,
11339,Bolgar,SOV,,
11340,Semyonov,SOV,,
11344,Arzamas,SOV,92653,2025
11345,Stoke-on-Trent,GBR,329688,2025
11349,Rzhev,SOV,,
11359,Stendal,GER,,
11363,Shatsk,SOV,,
11368,Mtsensk,SOV,,
11370,Minsk,BLR,2093512,2025
11371,Sligo,IRE,,
11376,Lund,SWE,93091,2025
11378,Cockburnspath,GBR,,
11380,Norrköping,SWE,90149,2025
11381,Michurinsk,SOV,66261,2025
11385,Wyszków,POL,25656,2025
11386,Ełk; Lyck,POL,58889,2025
11387,Morki,SOV,,
11388,Osnabrück,GER,118523,2025
11389,Al'met'yevsk; Almetyevsk,SOV,114543,2025
11390,Västervik,SWE,21615,2023
11391,Smarhoń; Smorgon',BLR,,
11407,Bastenaken; Bastogne,BLG,,
11408,Balashov,SOV,72854,2025
11410,Rubtsovsk,SOV,125380,2025
11411,Ivano-Frankivs'k; Ivano-Frankivsk; Ivano-Frankovsk,UKR,223969,2025
11412,Rossosh; Rossosh',SOV,52521,2025
11414,Waldenburg; Wałbrzych,POL,97546,2025
11415,Cottbus,GER,,
11417,Würzburg,GER,120858,2025
11418,Novocherkassk,SOV,89495,2025
11420,Abbeville,FRA,,
11424,Uman; Uman',UKR,73559,2025
11432,Ústí nad Labem,CZE,59097,2025
11436,Zherdevka,SOV,,
11441,Vladimir-Volyns'kiy; Volodymyr-Volyns'kyy; Volodymyr-Volynskyi; Włodzimierz-Wołyński,UKR,,
11445,Fulda,GER,53458,2025
11449,Atkarsk,SOV,21583,2025
11450,Kamensk-Shakhtinsky,SOV,57220,2025
11461,Lozova; Lozovaya,UKR,57204,2025
11465,Nantes,FRA,472262,2025
11466,Biała Podlaska,POL,53470,2025
11467,Częstochowa; Tschenstochau,POL,163595,2025
11475,Voronezh,SOV,863684,2025
11477,Korosten,UKR,,
11478,Gorzów Wielkopolski; Landsberg,POL,96212,2025
11479,L'viv; L'vov; Lviv; Lwów ,UKR,604320,2025
11483,Lille,FRA,907123,2025
11491,Montereau-Fault-Yonne,FRA,,
11492,Żyrardów,POL,38281,2025
11496,Chistopol,SOV,58396,2025
11499,Ulm,GER,115346,2025
11504,Myrhorod,UKR,37886,2022
11506,Paris,FRA,9328385,2025
11507,Stalowa Wola,POL,54025,2025
11510,Aksay; Aqsay,KAZ,,
11513,Starobel'sk; Starobil's'k; Starobilsk,UKR,,
11514,Zhytomyr,UKR,210457,2025
11515,Konin,POL,65233,2025
11516,Nancy,FRA,217203,2025
11518,Meaux,FRA,52429,2025
11529,Ansbach,GER,,
11531,Saarbrücken,GER,125456,2025
11534,Botoșani,ROM,98975,2025
11535,Caen,FRA,149422,2025
11540,Ertil,SOV,,
11542,Prag; Prague; Praha,CZE,1201278,2025
11544,Nuremburg; Nürnberg,GER,645853,2025
11546,Yuzhnoukrainsk; Yuzhnoukrayins'k,UKR,,
11547,Kaiserslauten,GER,80641,2025
11556,Jihlava,CZE,54624,2024
11557,Brovary,UKR,118929,2025
11558,Kalisch; Kalisz,POL,82185,2025
11560,Mainz,GER,223888,2025
11562,Maastricht,NRD,124921,2025
11564,Rijelka,CRO,,
11572,Zenica,BSH,65296,2025
11573,Annecy,FRA,123116,2025
11574,Brčko,BSH,66146,2025
11582,Ruffec,FRA,,
11584,Venezia; Venice,ITA,61951,2025
11586,Kragujevac,SRB,140856,2025
11592,Resicabánya; Reșița,ROM,58393,2021
11596,Poiters,FRA,93032,2025
11597,Bazargic; Dobrich,BUL,,
11599,Aqwa; Sokhumi; Sukhum; Sukhumi,ABZ,,
11600,La Roche-sur-Yon,FRA,,
11603,Oltenița,ROM,22624,2021
11604,Lucerna; Lucerne; Luzern,SWI,146604,2025
11610,Pécs,HUN,123329,2025
11613,Cholet,FRA,,
11614,Nal'chik; Nalchik,SOV,224566,2025
11622,Alba Iulia,ROM,64227,2021
11627,Szombathely,HUN,56106,2025
11633,Kislovodsk,SOV,123534,2025
11635,Evansville,USA,67985,2025
11636,Brăila,ROM,162041,2025
11639,Medgyes; Mediaș,ROM,39505,2021
11644,Békés,HUN,17282,2025
11645,Mingechaur; Mingechevir; Mingəçevir,AZJ,,
11646,Békéscsaba,HUN,53944,2025
11647,Gagra,ABZ,,
11650,Elmira,USA,62468,2020
11652,Râmnicu Sărat,ROM,29774,2021
11655,Onești,ROM,,
11656,Ann Arbor,USA,75954,2025
11657,Drobeta-Turnu Severin,ROM,81560,2025
11662,Plattsburgh,USA,28958,2020
11669,Flint,USA,298964,2020
11673,Braga,POR,93376,2025
11674,Gandzha; Ganja; Gəncə,AZJ,,
11676,Baia Mare; Nagybánya,ROM,100934,2025
11678,Nevinnomyssk,SOV,103094,2025
11686,Căușeni; Kaushany,MLD,13458,2024
11688,Santander,SPA,206302,2025
11691,Uzhgorod; Uzhorod,UKR,121222,2025
11692,Lugo,SPA,100071,2025
11697,Pau,FRA,95976,2025
11699,Tarbes,FRA,,
11702,Montauban,FRA,,
11705,Orhei; Orkhey,MLD,22183,2024
11709,Millau,FRA,,
11711,Alès,FRA,,
11713,Montélimar,FRA,,
11715,Velikaya Aleksandrovka; Velyka Oleksandrivka,UKR,,
11717,Tupelo,USA,40233,2020
11721,Cuneo,ITA,55747,2026
11723,Alba,ITA,,
11730,Asti,ITA,73604,2026
11735,Pular,CRO,,
11741,Srebrenica,BSH,,
11745,Dal'negorsk; Dalnegorsk,SOV,,
11747,Ankara Esenboga Airport; Ankara Esenboğa Havalimanı,TUR,,
11753,Artvin,TUR,26180,2022
11759,Siverek,TUR,191657,2025
11767,Vlorë,ALB,,
11771,Shenyang; Shĕnyáng,PRC,6175250,2025
11773,Cagliari,ITA,257468,2025
11774,Xanthi; Xánthi,GRC,58749,2021
11778,Balıkesir,TUR,318029,2025
11785,Harrisburg,USA,81707,2025
11786,Trikala; Tríkala,GRC,61607,2021
11787,Zrenjanin,SRB,61395,2025
11796,Uşak,TUR,197267,2025
11797,Tunceli,TUR,36291,2022
11801,Chengde; Chéngdé,PRC,131203,2025
11805,Lisboa; Lisbon,POR,1974574,2025
11808,Tieling; Tiĕlĭng,PRC,183324,2025
11819,Monzón,SPA,,
11820,Talavera de la Reina,SPA,57079,2025
11821,Huesca,SPA,55033,2025
11822,Caofeidian; Cáofēidiàn,PRC,56120,2025
11824,Oristano,ITA,,
11828,Kanggye,DPK,314915,2025
11831,Kütahya,TUR,179126,2025
11832,Vranje,SRB,50954,2022
11834,Marseille,FRA,911934,2025
11835,Sinuiju; Sinŭiju,DPK,308840,2025
11837,Taranto,ITA,136105,2025
11839,Sungurlu,TUR,30275,2022
11842,Edirne,TUR,143148,2025
11843,Ponferrada,SPA,63112,2025
11844,Kırşehir,TUR,129610,2025
11845,Trebinje,BSH,22987,2013
11846,Latina,ITA,82137,2025
11848,Bergama,TUR,58457,2025
11849,Avignon,FRA,78051,2025
11851,Badajoz,SPA,105442,2025
11856,Bitola,NMA,59416,2025
11860,Akşehir,TUR,56239,2025
11862,Antu; Āntú,PRC,56129,2025
11866,Zonguldak,TUR,200396,2025
11875,Aix-en-Provence,FRA,81548,2025
11881,Samsun,TUR,643552,2025
11886,Suizhong; Suízhōng,PRC,91626,2025
11887,Niš,SRB,219095,2025
11891,Sanremo,ITA,,
11894,Ordu,TUR,154937,2025
11902,Rouyn-Noranda,CAN,23186,2021
11905,Alexandroupoli; Alexandroúpolis,GRC,,
11906,Mudanjiang; Mŭdānjiāng,PRC,758112,2025
11910,Aḍ-Ḍab'ah; El Dabaa,EGY,30332,2023
11913,Nanjing; Nánjīng,PRC,78589,2025
11915,Sariwon; Sariwŏn,DPK,401117,2025
11919,Sidon; Ṣaydā,HEZ,,
11920,Quzhou; Qúzhōu,PRC,959819,2025
11921,Al-Mahdiyah; Mahdia,TUN,,
11923,Sidi Bel Abbès; Sīdī Bu Al-'Abbās,ALG,265431,2025
11927,Myrtle Beach,USA,,
11928,Qidong; Qĭdōng,PRC,404692,2025
11929,Narayanganj; Nārāẏaṇgañj,BAN,,
11933,Puyang; Púyáng,PRC,871559,2025
11935,Gafsa; Qafṣah,TUN,127458,2025
11937,Tongling; Tónglíng,PRC,363353,2025
11939,Tizi Ouzou; Tizi Wuzu,ALG,121426,2025
11943,Al-Jadīda; El Jadida,MRC,,
11945,Xinfeng; Xìnfēng,PRC,104523,2025
11947,Lishui; Lìshuĭ,PRC,468870,2025
11948,Mokp'o; Mokpo,ROK,224509,2020
11950,Karimnagar; Karīṁnagar,IND,342883,2025
11952,Bharuch; Bharūch,IND,398029,2025
11954,Banghāzī; Benghazi,LYB,599691,2025
11957,Jarjīs; Zarzis,TUN,56320,2025
11958,Changchŏn; Jangjon,DPK,,
11959,Taichung; Táizhōng,ROC,2318377,2025
11962,Linqing; Línqīng,PRC,282112,2025
11963,Basuo; Bāsuǒ,PRC,,
11965,Kalamáta; Kalmata,GRC,63419,2021
11967,Marsa Matrouh; Marsā Maṭrūḥ,EGY,191313,2025
11968,Cumilla; Kumillā,BAN,,
11969,Tunis; Tūnis,TUN,2790169,2025
11974,Asyut; Asyūṭ,EGY,1152515,2025
11975,Savannah,USA,115676,2025
11977,Gunsan; Kunsan,ROK,269023,2020
11980,Cangzhou; Cāngzhōu,PRC,635841,2025
11983,Yulin; Yùlín,PRC,,
11984,Kuzey Lefkoşa; Northern Nicosia; Vóreia Lefkosía,NCP,,
11988,Xiushui; Xiūshuĭ,PRC,106401,2025
11991,Zhuji; Zhūjì,PRC,522884,2025
11992,Seosan; Sŏsan,ROK,176379,2020
11993,Nandurbar; Naṁdurabār,IND,207515,2025
11999,Aswan; Aswān,EGY,472978,2025
12000,Tataouine; Taṭāwīn,TUN,62686,2025
12002,Al-Ghurdaqah; Hurghada,EGY,137973,2025
12003,Il-Belt Valletta; Valletta,MLT,366066,2025
12004,Al-Qāhirah; Cairo,EGY,25230325,2025
12010,Feni; Phenī,BAN,396626,2025
12012,Xiangcheng; Xiàngchéng,PRC,231203,2025
12015,Pingyi; Píngyì,PRC,169009,2025
12016,Burdur,TUR,71347,2025
12017,Huaihua; Huáihuà,PRC,,
12018,Al-Mašrya; Mécheria,ALG,112802,2025
12021,Hilo,USA,41410,2020
12029,Antakya,TUR,,
12030,Ningdu; Níngdū,PRC,159642,2025
12034,Al-Ǧilfah; Djelfa,ALG,612877,2025
12037,Porbandar; Pōrabaṁdara,IND,231312,2025
12039,Zuwara; Zuwārah,LYB,27662,2006
12040,Kaesong; Kaesŏng,DPK,280963,2025
12041,Sri Ganganagar; Śrī Gaṁgānagar,IND,322863,2025
12044,Sawhāj; Sohag,EGY,,
12045,Laiwu; Láiwú,PRC,369299,2025
12049,Būr Sa'īd; Port Said,EGY,874651,2025
12051,Skikda; Skykda,ALG,252926,2025
12052,Kunshan; Kūnshān,PRC,1652159,2020
12054,Fayetteville,USA,10120,2020
12058,Chania; Chanía,GRC,66403,2025
12060,Ch'angwŏn; Changwon,ROK,668434,2025
12061,Lujiang; Lújiāng,PRC,140133,2025
12063,Bhadrak,IND,277332,2025
12067,Sheyang; Shèyáng,PRC,152273,2025
12068,Tainan; Táinán,ROC,1010792,2025
12069,Yuncheng; Yùnchéng,PRC,,
12071,Al-Uqṣur; Luxor,EGY,6314420,2025
12078,Yangquan; Yángquán,PRC,465981,2025
12080,Pithampur; Pīthampur,IND,125022,2025
12084,Anxi; Ānxī,PRC,184535,2025
12085,Sunch'ŏn; Suncheon,ROK,272449,2020
12086,Gong'an; Gōng'ān,PRC,123573,2025
12098,Catanzaro,ITA,82708,2026
12105,Gadag,IND,,
12106,Shadrinsk,SOV,,
12119,Artush; Atush; Ātúshí,PRC,120961,2025
12141,Leshan; Lèshān,PRC,728228,2025
12145,Brandon,CAN,50532,2021
12146,Mandya; Maṁḍya,IND,209511,2025
12157,Miass,SOV,78620,2025
12164,Cuddalore; Kaṭalūr,IND,435629,2025
12172,Oktyabrsky,SOV,,
12187,Cherdyn,SOV,,
12200,Sibay,SOV,,
12216,Kungur,SOV,53897,2025
12226,Udagīr; Udgir,IND,203505,2025
12241,Jaẏpur; Jeypore,IND,119477,2025
12244,Votkinsk,SOV,75832,2025
12247,Karur; Karūr,IND,281322,2025
12259,Port Hardy,CAN,,
12262,Puer; Pǔ'ěr,PRC,,
12263,Komsomol'sk-na-Amure; Komsomolsk-on-Amur,SOV,193295,2025
12274,Bazhong; Bāzhōng,PRC,,
12275,Palakkad; Pālakkāṭ,IND,368312,2025
12285,Novoishim; Novoishimkoye,KAZ,,
12287,Ozersk,SOV,,
12308,Gladstone,AUS,48505,2025
12309,Batumi,GEO,168438,2025
12310,Loudi; Lóudǐ,PRC,686965,2025
12312,Rockford,USA,151022,2025
12318,Tatvan,TUR,56119,2025
12323,Carnarvon,AUS,,
12327,Jinchang; Jīnchāng,PRC,144055,2025
12340,Jaŋatas; Zhanatas,KAZ,,
12342,Fujin; Fùjĭn,PRC,263095,2025
12344,Jincheng; Jìnchéng,PRC,921145,2025
12347,Holguín,CUB,313757,2025
12348,Siliyin hota; Xilinhot; Xīlínhàotè,PRC,290629,2025
12356,Yan'an; Yán'ān,PRC,401686,2025
12375,Raigarh; Rāygaṛh,IND,151048,2025
12380,Vanadzor,ARM,,
12387,Cizre,TUR,139569,2025
12393,Pechora,SOV,,
12395,Shillong,IND,552378,2025
12397,Turkestan; Turkistan; Türkıstan,KAZ,213680,2025
12401,Shreveport,USA,288052,2020
12406,Sydney,AUS,4375394,2025
12408,Yunxi; Yúnxī,PRC,58817,2025
12414,Enshi; Ēnshī,PRC,625489,2025
12416,Ceylanpınar,TUR,58587,2025
12423,Sunamganj; Sunāmgañj,BAN,248062,2025
12424,Moranbah,AUS,,
12427,Zyrian; Zyryanovsk,KAZ,,
12434,Cəlilabad; Dzhalil'abad; Jalilabad,AZJ,,
12437,Bloomington,USA,56286,2025
12441,Gyumri,ARM,84760,2025
12446,Yuzhno-Sakhalinsk,SOV,106912,2025
12448,Erenhot; Eriyen Qota; Èrliánhàotè,PRC,116563,2025
12451,Goondiwindi,AUS,,
12459,Bangor,USA,61539,2020
12462,Brahmapur,IND,603330,2025
12467,Xiantao; Xiāntáo,PRC,278585,2025
12469,Holingol; Huòlínguōlè; Qoolin Gool,PRC,,
12476,Silopi,TUR,170924,2025
12478,Kailu; Kāilŭ; Ḵayilü,PRC,,
12480,Ambikapur; Aṁbikāpur,IND,213440,2025
12498,Columbus,USA,,
12505,St. John's,CAN,75023,2025
12520,Khovd,MON,,
12523,Kodinsk,SOV,,
12527,Berezniki,SOV,96387,2025
12529,Usharal; Üşaral,KAZ,20392,2026
12535,Pocatello,USA,72211,2020
12537,Gegen Gool; Genhe; Gēnhé,PRC,,
12540,Cheremkhovo,SOV,,
12544,Uliastai,MON,,
12546,Cherlak,SOV,,
12553,Baker City,USA,9768,2020
12559,Nikolayevsk-na-Amure; Nikolayevsk-on-Amur,SOV,,
12571,Prince George,CAN,67339,2021
12575,Severobaykalsk,SOV,,
12578,Kelowna,CAN,72915,2025
12582,Sault Ste. Marie,CAN,51849,2025
12584,Snezhinsk,SOV,,
12585,Bozeman,USA,59080,2020
12594,Shemonaikha; Şemonaiha,KAZ,,
12595,Lesosibirsk,SOV,54451,2025
12602,Lyantor,SOV,,
12603,Regina,CAN,241949,2025
12606,Kuybyshev,SOV,,
12612,Sainshand,MON,,
12618,Nenjiang; Nènjiāng,PRC,137649,2025
12621,Kansk,SOV,85182,2025
12626,Osa,SOV,19068,2025
12627,Pueblo,USA,120642,2020
12633,Rock Springs,USA,25853,2020
12634,Veracruz,MEX,680672,2025
12637,Pikeville,USA,10710,2020
12645,Launceston,AUS,92993,2025
12646,Sioux City,USA,113066,2020
12649,Murun; Mörön,MON,42423,2021
12654,Belogorsk,SOV,59901,2025
12657,Svobodny,SOV,,
12667,Sioux Falls,USA,79285,2025
12669,Dalanzadgad,MON,28854,2021
12670,Clarksville,USA,200947,2020
12672,Nizhnevartovsk,SOV,195705,2025
12674,Akranes,ICE,8607,2026
12679,Tatarsk,SOV,23210,2025
12683,Magadan,SOV,61572,2025
12684,Santa Fe,USA,94241,2020
12687,Norilsk,SOV,,
12695,Ulaangom,MON,31354,2021
12699,St. George,USA,134109,2020
12705,Zigong; Zìgòng,PRC,414628,2025
12706,Otog; Ètuōkè,PRC,,
12708,Shimla; Śimalā,IND,209366,2025
12721,Linares,MEX,73193,2025
12727,Al-Kharj,KSA,,
12733,Jesús María,MEX,,
12734,Robertson Pet; Rābarṭsan Pēṭ,IND,162230,
12736,Ciudad Constitución,MEX,63242,2025
12738,León,NCG,155985,2025
12743,Banswara; Bāṁsavāḍa,IND,170990,2025
12746,Puerto Vallarta,MEX,190176,2025
12753,Tapachula de Córdova y Ordóñez,MEX,217550,2020
12760,Tiaret; Tyāret,ALG,246774,2025
12764,Siwa; Sīwa,EGY,27409,2023
12765,Flagstaff,USA,79842,2020
12776,Wuwei; Wǔwēi,PRC,100155,2025
12777,Raebareli; Rāyabarelī,IND,434558,2025
12778,Fort Smith,USA,125811,2020
12779,Proddatur; Prodduṭūr,IND,235589,2025
12791,Las Cruces,USA,61230,2025
12797,Wushan; Wǔshān,PRC,79422,2025
12804,Guadalupe,MEX,,
12811,Ciudad Acuña,MEX,117262,2025
12815,Maqin; Maqên; Mǎqìn,PRC,,
12820,Dunhuang; Dūnhuáng,PRC,,
12821,'Atāq; Ataq,YEM,50785,2025
12822,Pathankot; Paṭhānakōṭ,IND,292356,2025
12827,Nuevo Casas Grandes,MEX,53484,2025
12829,Udaipur,IND,161945,2025
12833,San Luis Río Colorado,MEX,202388,2025
12835,Ciudad Sabinas Hidalgo,MEX,,
12841,Zhaotong; Zhāotōng,PRC,295990,2025
12844,Nagaur; Nāgaur,IND,190920,2025
12857,Tiznit; Tiznīt,MRC,,
12865,Choluteca,HDU,128000,2025
12866,Hun; Hūn,LYB,19943,2006
12868,Hisar; Hisāra,IND,518588,2025
12870,Al-Majma'ah,KSA,70243,2022
12873,Tuxpan,MEX,,
12883,Rabigh; Rābigh,KSA,72928,2022
12886,Pali; Pālī,IND,251608,2025
12892,Biratnagar; Birāṭnagar,NPL,987897,2025
12897,Ojinaga,MEX,,
12904,Khankendi; Stepanakert; Xankəndi,AKH,,
12906,Erevan; Yerevan,ARM,1027656,2025
12915,Kilis,TUR,103014,2025
12926,Sumgayt; Sumqayit; Sumqayıt,AZJ,,
12929,Jinja,UGA,245759,2025
12934,Geelong,AUS,165825,2025
12936,Mardin,TUR,84641,2025
12944,Mtwara,TZN,116731,2025
12960,Mount Pleasant,GBR,,
12967,Ifakara,TZN,98174,2025
12992,Diyarbakır,TUR,648874,2025
12993,Melbourne Airport,AUS,,
13003,Tórshavn,DMK,,
13010,Hamilton,GBR,,
13011,Reims,FRA,190718,2025
13070,Maidstone,GBR,105233,2025
13074,Al-Bayaḍ; El Bayadh,ALG,,
13081,Charleroi,BLG,222465,2025
13085,Puerto Barrios,GTM,66989,2025
13093,San Miguel,ESV,165222,2025
13116,Bamberg,GER,72467,2025
13131,Mezhdunarodnyy Aeroport Tbilisi; Tbilisi International Airport; Tbilisis Saertashoriso Aerodromi,GEO,,
13150,Hulunbuir; Hūlúnbèi'ĕr; Kölön Buyir,PRC,210423,2025
13162,Huejutla de Reyes,MEX,54453,2025
13165,Morelia,MEX,635588,2025
13166,Puebla,MEX,1949860,2025
13169,Perth International Airport,AUS,,
13171,Rustavi,GEO,132047,2024
13172,Tblisi,GEO,988278,2025
13186,Irapuato,MEX,468285,2025
13188,Toluca,MEX,1594046,2025
13190,Valle de Santiago,MEX,90148,2025
13196,Tejupilco de Hidalgo,MEX,,
13205,Katowice; Kattowitz,POL,879406,2025
13206,Grodno; Hrodna,BLR,395330,2025
13218,Oviedo,SPA,223576,2025
13227,Segovia,SPA,52189,2025
13228,Cádiz,SPA,114582,2025
13233,Vitoria-Gasteiz,SPA,252151,2025
13252,Čakovec,CRO,15078,2021
13262,Holstebro,DMK,37487,2025
13264,Vimmerby,SWE,,
13265,Tranås,SWE,14611,2023
13271,Ísafjörthur; Ísafjörður,ICE,2807,2026
13293,Minneapolis,USA,,
13313,Al-Manāmah; Manama,BHR,1361833,2025
13315,St. Paul,USA,,
13364,Gisenyi,RWA,,
13368,Fremont,USA,22175,2020
13369,San Jose,USA,1837446,2020
13370,Sacramento,USA,1697184,2025
13374,Sacramento International Airport,USA,,
13375,Santa Barbara,USA,96521,2025
13376,San Diego,USA,1977279,2025
13378,Los Angeles,USA,13474333,2025
13381,San Bernardino,USA,,
13383,Las Vegas,USA,2371780,2025
13384,Henderson,USA,14924,2020
13386,Salt Lake City,USA,1108953,2025
13387,Provo,USA,534552,2025
13389,Ogden,USA,138934,2025
13390,Phoenix,USA,2608874,2025
13393,Phoenix-Mesa Gateway Airport,USA,,
13394,Tuscon,USA,,
13396,Portland,USA,,
13399,Vancouver,USA,,
13400,Seattle,USA,2099643,2025
13402,Tacoma,USA,330414,2025
13407,Albuquerque,USA,456285,2025
13408,Denver,USA,2425086,2025
13409,Lakewood,USA,,
13411,Denver International Airport,USA,,
13413,Boulder,USA,95315,2025
13415,Tampa,USA,709023,2025
13416,St. Petersburg,USA,,
13417,Clearwater,USA,,
13419,Miami,USA,5733042,2025
13421,Fort Lauderdale,USA,,
13422,West Palm Beach,USA,,
13423,Orlando,USA,1231650,2025
13427,Orlando International Airport,USA,,
13428,Jacksonville,USA,379643,2025
13430,Des Moines,USA,242765,2025
13438,Overland Park,USA,,
13439,Oklahoma City,USA,492130,2025
13444,League City,USA,,
13446,Houston,USA,4301461,2025
13451,Cypress,USA,,
13454,Dallas,USA,2577308,2025
13455,Fort Worth,USA,102173,2025
13456,Dallas Fort Worth International Airport,USA,,
13458,,USA,,
13465,Austin,USA,1580153,2025
13467,San Antonio,USA,1513874,2025
13471,New Orleans,USA,821135,2025
13473,Baton Rouge,USA,226126,2025
13474,Wilmington,USA,,
13478,Springfield,USA,,
13480,Yarmouth,USA,,
13481,Providence,USA,437121,2025
13483,Hartford,USA,187629,2025
13484,New Haven,USA,147121,2025
13485,Sikorsky Memorial Airport,USA,,
13488,Birmingham,USA,136700,2025
13490,,USA,,
13492,Nashville,USA,280464,2025
13495,Nashville International Airport,USA,,
13496,Memphis,USA,402281,2025
13499,Augusta,USA,,
13501,Atlanta,USA,602708,2025
13504,Marietta,USA,21723,2020
13507,Hartsfield-Jackson Atlanta International Airport,USA,,
13510,Charleston,USA,,
13513,Columbia,USA,,
13514,Charlotte,USA,229305,2025
13518,Raleigh,USA,152973,2025
13519,Durham,USA,396118,2020
13520,Milwaukee,USA,833927,2025
13521,Milwaukee Mitchell International Airport,USA,,
13528,Grand Rapids,USA,293006,2025
13537,Anchorage,USA,225128,2025
13538,Ted Stevens Anchorage International Airport,USA,,
13543,Gary,USA,,
13546,Naperville,USA,,
13549,Indianapolis,USA,418057,2025
13553,Louisville,USA,505690,2025
13557,Lexington,USA,295164,2025
13560,Cincinnati,USA,414286,2025
13562,Dayton,USA,153881,2025
13563,Akron,USA,119274,2025
13566,Columbus,USA,,
13569,Green Bay,USA,95228,2025
13570,Alexandria,USA,18957,2020
13571,Dulles International Airport,USA,,
13572,Richmond,USA,151924,2025
13575,Newport News,USA,97456,2025
13576,Norfolk,USA,622410,2025
13579,Baltimore,USA,1127338,2025
13589,Toms River,USA,,
13593,Pittsburgh,USA,490508,2025
13601,New York City,USA,14197659,2025
13602,Buffalo,USA,,
13607,Toronto Pearson International Airport,CAN,,
13608,Gatineau,CAN,119332,2025
13613,Hamilton,CAN,446367,2025
13614,London,CAN,365269,2025
13615,Montreal; Montréal,CAN,3221844,2025
13619,Quebec City; Ville de Québec,CAN,,
13621,Winnipeg,CAN,752808,2025
13625,Calgary,CAN,1524649,2025
13627,Calgary International Airport,CAN,,
13630,Edmonton,CAN,1144486,2025
13635,Medicine Hat,CAN,63382,2021
13639,Nanaimo,CAN,78391,2025
13640,Victoria,CAN,250760,2025
13642,Vancouver,CAN,2198107,2025
13648,Dublin Airport,IRE,,
13650,Belfast,GBR,437125,2025
13653,Bournemouth,GBR,382597,2025
13654,Newport,GBR,,
13655,Basingstoke,GBR,109991,2025
13656,Southampton,GBR,374413,2025
13658,Portsmouth,GBR,480317,2025
13659,Brighton,GBR,456337,2025
13661,Reading,GBR,273287,2025
13662,Heathrow Airport,GBR,,
13666,Norwich,GBR,188535,2025
13667,Chatham,GBR,,
13668,Southend-on-Sea,GBR,265744,2025
13671,Llanfairpwllgwyngyll,GBR,,
13673,Cardiff,GBR,388460,2025
13674,Newport,GBR,,
13676,Swansea,GBR,150621,2025
13679,Bristol,GBR,680809,2025
13680,Gloucester,GBR,145718,2025
13681,Liverpool,GBR,1243206,2025
13685,Manchester Airport,GBR,,
13689,Birmingham,GBR,2617211,2025
13690,Wolverhampton,GBR,,
13695,Nottingham,GBR,650703,2025
13696,Derby,GBR,271899,2025
13698,Leicester,GBR,527124,2025
13700,Sheffield,GBR,665294,2025
13702,Doncaster,GBR,125305,2025
13708,Middlesbrough,GBR,351680,2025
13710,Newcastle,GBR,,
13711,Sunderland,GBR,180833,2025
13713,Aberdeen,GBR,193155,2025
13716,Edinburgh,GBR,530165,2025
13719,Glasgow,GBR,992059,2025
13727,Sevastopol; Sevastopol',UKR,220792,2025
13731,Simferopol; Simferopol',UKR,292024,2025
13737,Kherson,UKR,246357,2025
13740,Lysychans'k; Lysychansk,UKR,60335,2025
13741,Donets'k; Dontesk,UKR,690522,2025
13742,Donetsk International Airport; Mezhdunarodnyy Aeroport Donetsk; Mizhnarodnyy Aeroport Donets'k,UKR,,
13743,Avdeevka; Avdiivka,UKR,,
13747,Lugansk; Luhans'k; Luhansk,UKR,342311,2025
13751,Gorlovka; Horlivka,UKR,143612,2025
13753,Mariupol; Mariupol',UKR,363415,2025
13754,Madison,USA,147384,2025
13756,Severodonetsk; Sivers'kodonets'k; Siverskodonetsk,UKR,84490,2025
13760,Zaporizhzhia; Zaporozh'ye,UKR,624951,2025
13763,Melitopol; Melitopol',UKR,111892,2025
13765,Tokmak,UKR,29573,2022
13767,Khar'kov; Kharkiv,UKR,1284380,2025
13768,Kharkiv International Airport; Mezhdunarodnyy Aeroport Khar'kov; Mizhnarodnyy Aeroport Kharkiv,UKR,,
13774,Kryvoy Rog; Kryvyi Rih,UKR,471275,2025
13779,Dnipro; Dnipropetrovsk,UKR,761540,2025
13782,Mykolaiv; Mykolayiv; Nikolayev,UKR,412070,2025
13785,Slavyansk; Slov'yans'k; Slovyansk,UKR,91074,2025
13786,Kramators'k; Kramatorsk,UKR,99066,2025
13787,Konstantinovka; Kostyantynivka,UKR,,
13788,Tiraspol,TRZ,,
13789,Rybnitsa,TRZ,,
13790,Bendery,TRZ,,
13792,Dubossary,TRZ,,
13797,Odesa; Odessa,UKR,977813,2025
13798,Mezhdunarodnyy Aeroport Odessa; Mizhnarodnyy Aeroport Odesa; Odesa International Airport,UKR,,
13799,Belgorod-Dnestrovskiy; Bilhorod-Dnistrovs'kyy; Bilhorod-Dnistrovsky,UKR,,
13802,Vinnytsia,UKR,355789,2025
13805,Luts'k; Lutsk; Łuck,UKR,201606,2025
13808,Chernigov; Chernihiv,UKR,223890,2025
13811,Gostomel'; Hostomel; Hostomel',UKR,,
13815,Sumy,UKR,177433,2025
13818,Cherkassy; Cherkasy,UKR,233431,2025
13820,Vilnius; Wilno,LIT,339420,2025
13822,Lotnisko Wilno; Tarptautinis Vilniaus oro Uostas; Vilnius International Airport,LIT,,
13823,Kaunas,LIT,236910,2025
13827,Riga; Rīga,LAT,516897,2025
13831,Riga Airport; Rīgas Lidosta,LAT,,
13833,Tallinn,EST,449861,2025
13834,Tallinn Airport; Tallinna Lennujaam,EST,,
13836,Varna,EST,,
